account_id,account_name,account_domain,account_created_source,account_status,industry,segment,employee_band,estimated_employee_count,annual_revenue_band,country,subregion,region,territory_id,owner_rep_id,account_fit_score,account_fit_tier,data_quality_score,data_quality_tier,domain_quality,account_issue_type,account_dq_root_cause,created_date
ACC_001968,Silverline Manufacturing LLC,silverlinemanufacturing.com,seed_existing,prospect,Telecommunications,Commercial,1-50,24,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,61,medium,100,excellent,valid_business_domain,clean,none,2023-10-18
ACC_001969,Signal Systems 837,signalsystems837.com.au,seed_existing,prospect,Technology,Mid-Market,201-500,496,$1B-$5B,,,,,,75,high,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-10-16
ACC_001970,CloudPeak Systems 873 LLC,cloudpeaksystems873.com,seed_existing,target_account,Retail,Commercial,1-50,8,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,61,medium,100,excellent,valid_business_domain,clean,none,2023-11-26
ACC_001971,Evergreen Networks 790 LLC,evergreennetworks790.com,seed_existing,customer,Financial Services,Mid-Market,"501-1,000",623,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_05,79,high,100,excellent,valid_business_domain,clean,none,2025-10-01
ACC_001972,Nova Logistics 721 GmbH,novalogistics721.de,seed_existing,customer,Manufacturing,Enterprise,"1,001-5,000",1715,$5B+,Germany,DACH,EMEA,DACH,REP_DACH_01,73,medium,100,excellent,valid_business_domain,clean,none,2023-08-25
ACC_001973,Pinnacle Security 429 Pvt Ltd,pinnaclesecurity429.in,seed_existing,prospect,Retail,Commercial,201-500,229,<$10M,India,India,APJ,INDIA,REP_INDIA_03,48,low,100,excellent,valid_business_domain,clean,none,2024-04-07
ACC_001974,Cobalt Retail 730,cobaltretail730.mx,seed_existing,prospect,Financial Services,Enterprise,"1,001-5,000",3414,$5B+,Mexico,LATAM,AMER,LATAM,REP_LATAM_03,76,high,100,excellent,valid_business_domain,clean,none,2024-01-28
ACC_001975,Silverline Analytics SL,silverlineanalytics.es,created_from_converted_lead,customer,Technology,Mid-Market,"501-1,000",650,$250M-$1B,,,,,,78,high,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-10-26
ACC_001976,Redvale Manufacturing 229,redvalemanufacturing229.co.id,seed_existing,prospect,Financial Services,Mid-Market,"501-1,000",876,$50M-$250M,Indonesia,SEA,APJ,SEA,REP_SEA_01,73,medium,100,excellent,valid_business_domain,clean,none,2023-08-04
ACC_001977,Stonebridge Platform 686,stonebridgeplatform686.com,seed_existing,former_customer,Retail,Commercial,51-200,111,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,67,medium,100,excellent,valid_business_domain,clean,none,2025-12-29
ACC_001978,Cobalt Logistics 668,cobaltlogistics668.com,seed_existing,prospect,Retail,Enterprise,"10,001+",35459,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_01,78,high,100,excellent,valid_business_domain,clean,none,2024-11-17
ACC_001979,Nova Industries 409 LLC,novaindustries409.com,seed_existing,prospect,Education,Commercial,1-50,5,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,36,low,100,excellent,valid_business_domain,clean,none,2023-04-23
ACC_001980,Nova Manufacturing 505,unknown-1979.xyz,seed_existing,customer,Technology,Mid-Market,"501-1,000",665,$1B-$5B,Australia,ANZ,APJ,ANZ,REP_ANZ_02,74,medium,85,good,suspicious_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-12-18
ACC_001981,Apex Financial 532 Pvt Ltd,apexfinancial532.in,seed_existing,customer,Telecommunications,Mid-Market,"1,001-5,000",2657,$250M-$1B,India,India,APJ,INDIA,REP_INDIA_01,72,medium,100,excellent,valid_business_domain,clean,none,2024-11-01
ACC_001982,Stonebridge Education 386 Ltd,stonebridgeeducation386.ca,created_from_converted_lead,prospect,Retail,Commercial,1-50,3,$10M-$50M,,,,,,60,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-01-29
ACC_001983,Cobalt Robotics 470,cobaltrobotics470.sg,seed_existing,customer,Technology,Enterprise,"10,001+",26772,$250M-$1B,Singapore,SEA,APJ,SEA,REP_SEA_01,79,high,100,excellent,valid_business_domain,clean,none,2025-05-13
ACC_001984,Silverline Labs SpA,silverlinelabs.it,seed_existing,prospect,Financial Services,Mid-Market,"5,001-10,000",7352,$50M-$250M,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,74,medium,100,excellent,valid_business_domain,clean,none,2025-05-29
ACC_001985,Nova DataWorks BV,novadataworks.nl,created_from_converted_lead,prospect,Healthcare,Mid-Market,"1,001-5,000",2616,$50M-$250M,Netherlands,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,51,medium,100,excellent,valid_business_domain,clean,none,2025-05-12
ACC_001986,Brightfield Robotics 154 Inc,brightfieldrobotics154.com,created_from_converted_lead,prospect,Healthcare,Commercial,"501-1,000",753,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,50,medium,100,excellent,valid_business_domain,clean,none,2024-12-01
ACC_001987,Blue Harbor Technologies 794 LLC,blueharbortechnologies794.com,seed_existing,customer,Technology,Mid-Market,"501-1,000",899,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_01,92,high,100,excellent,valid_business_domain,clean,none,2024-04-29
ACC_001988,Nova Manufacturing 235,novamanufacturing235.za,seed_existing,customer,Technology,Mid-Market,"501-1,000",886,$250M-$1B,South Africa,MEA,EMEA,MEA,REP_MEA_01,75,high,100,excellent,valid_business_domain,clean,none,2023-08-15
ACC_001989,Redvale Software 817 LLC,redvalesoftware817.com,seed_existing,prospect,Technology,Enterprise,"1,001-5,000",1057,$5B+,United States,North America,AMER,AMER_ENT,INACTIVE_REP,69,medium,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2023-02-18
ACC_001990,Silverline DataWorks 974 Inc,silverlinedataworks974.com,seed_existing,customer,Technology,Mid-Market,201-500,393,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_06,77,high,100,excellent,valid_business_domain,clean,none,2025-10-03
ACC_001991,CloudPeak Solutions 904 Pvt Ltd,cloudpeaksolutions904.in,created_from_converted_lead,customer,Financial Services,Mid-Market,201-500,472,$250M-$1B,India,India,APJ,INDIA,REP_INDIA_02,67,medium,100,excellent,valid_business_domain,clean,none,2025-07-10
ACC_001992,Helio Systems 623,heliosystems623.com,seed_existing,prospect,Telecommunications,Commercial,51-200,181,$50M-$250M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,60,medium,100,excellent,valid_business_domain,clean,none,2023-08-09
ACC_001993,Ironwood Industries 124 SA de CV,ironwoodindustries124.mx,seed_existing,prospect,Manufacturing,Commercial,51-200,99,<$10M,,,,,,44,low,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-05-29
ACC_001994,Atlas Industries,atlasindustries.br,created_from_converted_lead,prospect,Healthcare,Commercial,1-50,40,$10M-$50M,Brazil,LATAM,AMER,LATAM,REP_LATAM_03,56,medium,100,excellent,valid_business_domain,clean,none,2023-02-22
ACC_001995,Atlas Group 187 SL,atlasgroup187.es,created_from_converted_lead,prospect,Retail,Commercial,51-200,171,<$10M,,,,,,47,low,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-09-18
ACC_001996,Blue Harbor Robotics 819 SA de CV,blueharborrobotics819.mx,created_from_converted_lead,former_customer,Manufacturing,Commercial,1-50,19,$10M-$50M,Mexico,LATAM,AMER,LATAM,REP_LATAM_03,60,medium,100,excellent,valid_business_domain,clean,none,2023-06-14
ACC_001997,Ironwood Logistics Inc,ironwoodlogistics.com,seed_existing,target_account,Technology,,,,,United States,North America,AMER,,,84,high,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2024-01-09
ACC_001998,Ironwood Manufacturing 182 Inc,ironwoodmanufacturing182.com,seed_existing,prospect,Financial Services,Mid-Market,201-500,390,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_07,75,high,100,excellent,valid_business_domain,clean,none,2023-12-17
ACC_001999,Signal DataWorks 546 AB,signaldataworks546.se,seed_existing,prospect,Financial Services,Commercial,201-500,426,<$10M,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_02,62,medium,100,excellent,valid_business_domain,clean,none,2024-07-15
ACC_002000,Atlas Software 367 Pvt Ltd,atlassoftware367.in,seed_existing,prospect,Manufacturing,Commercial,51-200,163,$50M-$250M,India,India,APJ,INDIA,REP_INDIA_02,63,medium,100,excellent,valid_business_domain,clean,none,2024-05-17
ACC_002001,CloudPeak Group 540,cloudpeakgroup540.de,seed_existing,prospect,Healthcare,Mid-Market,"1,001-5,000",4126,$50M-$250M,,,,,,63,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-05-06
ACC_002002,Clearpath Robotics 215 SAS,clearpathrobotics215.fr,created_from_converted_lead,prospect,Healthcare,Commercial,1-50,48,$10M-$50M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,56,medium,100,excellent,valid_business_domain,clean,none,2023-06-14
ACC_002003,Nova Retail LLC,kestrelhealth.mx,seed_existing,prospect,Manufacturing,Commercial,51-200,179,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_04,59,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2025-06-18
ACC_002004,Silverline Education 691,silverlineeducation691.mx,seed_existing,prospect,Public Sector,Enterprise,"10,001+",26895,$1B-$5B,Mexico,LATAM,AMER,LATAM,INACTIVE_REP,63,medium,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2024-08-23
ACC_002005,Kestrel Education 304 Pty Ltd,kestreleducation304.za,seed_existing,prospect,Financial Services,Mid-Market,201-500,369,$250M-$1B,South Africa,MEA,EMEA,MEA,REP_MEA_01,70,medium,100,excellent,valid_business_domain,clean,none,2025-10-07
ACC_002006,Redvale Solutions,redvalesolutions.com,seed_existing,prospect,Manufacturing,Enterprise,"5,001-10,000",8242,$1B-$5B,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_08,70,medium,100,excellent,valid_business_domain,clean,none,2023-05-24
ACC_002007,Pinnacle Security 929 SL,pinnaclesecurity929.es,seed_existing,prospect,Manufacturing,Mid-Market,201-500,457,$50M-$250M,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_02,74,medium,100,excellent,valid_business_domain,clean,none,2023-12-04
ACC_002008,Signal Retail SAS,signalretail.fr,created_from_converted_lead,prospect,Education,Commercial,1-50,20,$50M-$250M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,60,medium,100,excellent,valid_business_domain,clean,none,2023-06-22
ACC_002009,Vertex Analytics 338,vertexanalytics338.co.uk,seed_existing,prospect,Education,Enterprise,"5,001-10,000",6565,$1B-$5B,United Kingdom,UKI,EMEA,UKI,REP_UKI_02,60,medium,100,excellent,valid_business_domain,clean,none,2025-10-09
ACC_002010,Silverline Financial 914,silverlinefinancial914.com,seed_existing,prospect,Education,,,,,United States,North America,AMER,,,44,low,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2023-06-24
ACC_002011,Pinnacle Retail 158 LLC,pinnacleretail158.com,seed_existing,prospect,Technology,Commercial,51-200,194,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,56,medium,100,excellent,valid_business_domain,clean,none,2025-05-27
ACC_002012,Stonebridge Platform 347 LLC,stonebridgeplatform347.com,created_from_converted_lead,former_customer,Healthcare,Commercial,"501-1,000",956,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_02,50,medium,100,excellent,valid_business_domain,clean,none,2023-07-30
ACC_002013,Redvale Technologies 820,redvaletechnologies820.de,seed_existing,prospect,Telecommunications,Mid-Market,201-500,245,$250M-$1B,Germany,DACH,EMEA,DACH,REP_DACH_03,77,high,100,excellent,valid_business_domain,clean,none,2025-03-08
ACC_002014,Redvale Industries 845 Pvt Ltd,redvaleindustries845.in,created_from_converted_lead,prospect,Healthcare,Commercial,1-50,46,$10M-$50M,India,India,APJ,INDIA,REP_INDIA_03,69,medium,100,excellent,valid_business_domain,clean,none,2024-05-13
ACC_002015,Summit Health 221 Inc,summithealth221.com,seed_existing,prospect,Public Sector,Commercial,201-500,437,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_05,42,low,100,excellent,valid_business_domain,clean,none,2025-11-28
ACC_002016,Atlas Robotics 376 LLC,atlasrobotics376.ae,seed_existing,prospect,Healthcare,Commercial,51-200,74,$10M-$50M,,,,,,56,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-03-18
ACC_002017,Cobalt Networks Pvt Ltd,cobaltnetworks.in,seed_existing,prospect,Manufacturing,Mid-Market,"1,001-5,000",1027,$250M-$1B,India,India,APJ,INDIA,REP_INDIA_01,52,medium,100,excellent,valid_business_domain,clean,none,2023-12-22
ACC_002018,Pinnacle Education 619 GmbH,pinnacleeducation619.de,seed_existing,customer,Healthcare,Mid-Market,"501-1,000",603,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_03,76,high,100,excellent,valid_business_domain,clean,none,2025-03-03
ACC_002019,HarborPoint Analytics LLC,harborpointanalytics.com,seed_existing,partner,Healthcare,Commercial,51-200,190,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_01,62,medium,100,excellent,valid_business_domain,clean,none,2025-09-30
ACC_002020,Northstar Group 690 SAS,northstargroup690.fr,created_from_converted_lead,prospect,Telecommunications,Commercial,"501-1,000",878,$10M-$50M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,68,medium,100,excellent,valid_business_domain,clean,none,2024-08-13
ACC_002021,Summit Energy 460 LLC,summitenergy460.com,seed_existing,prospect,Technology,Mid-Market,201-500,373,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_05,74,medium,100,excellent,valid_business_domain,clean,none,2023-04-18
ACC_002022,Evergreen Health LLC,evergreenhealth.com,created_from_converted_lead,customer,Manufacturing,Enterprise,"10,001+",35241,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_05,81,high,100,excellent,valid_business_domain,clean,none,2024-11-20
ACC_002023,Pinnacle Retail 124 LLC,pinnacleretail124.com,seed_existing,prospect,Retail,Commercial,51-200,112,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,38,low,100,excellent,valid_business_domain,clean,none,2024-06-07
ACC_002024,Helio Robotics 478 LLC,heliorobotics478.com,seed_existing,prospect,Energy,Enterprise,"10,001+",46205,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_03,66,medium,100,excellent,valid_business_domain,clean,none,2025-04-29
ACC_002025,Ironwood Solutions 191 SL,ironwoodsolutions191.es,created_from_converted_lead,target_account,Retail,Mid-Market,201-500,247,$250M-$1B,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_02,76,high,100,excellent,valid_business_domain,clean,none,2024-08-28
ACC_002026,Brightfield Robotics 370 LLC,brightfieldrobotics370.com,seed_existing,prospect,Public Sector,Mid-Market,"501-1,000",657,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_01,54,medium,100,excellent,valid_business_domain,clean,none,2025-09-11
ACC_002027,Blue Harbor Solutions Inc,blueharborsolutions.com,seed_existing,prospect,Energy,Commercial,1-50,11,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,43,low,100,excellent,valid_business_domain,clean,none,2023-05-15
ACC_002028,Redvale Group 180 SAS,redvalegroup180.fr,seed_existing,prospect,Financial Services,Commercial,"501-1,000",925,$50M-$250M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,68,medium,100,excellent,valid_business_domain,clean,none,2024-11-14
ACC_002029,Apex Technologies 535,apextechnologies535.de,seed_existing,prospect,Energy,Mid-Market,201-500,363,$1B-$5B,Germany,DACH,EMEA,DACH,REP_DACH_01,59,medium,100,excellent,valid_business_domain,clean,none,2025-03-19
ACC_002030,Vector Technologies 515,vectortechnologies515.com,seed_existing,partner,Logistics,Mid-Market,201-500,406,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_06,73,medium,100,excellent,valid_business_domain,clean,none,2024-03-20
ACC_002031,Signal Group Inc,signalgroup.com,created_from_converted_lead,prospect,Financial Services,Commercial,201-500,476,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,62,medium,100,excellent,valid_business_domain,clean,none,2024-06-04
ACC_002032,Stonebridge Analytics KK,stonebridgeanalytics.co.jp,created_from_converted_lead,prospect,Retail,Commercial,51-200,80,$10M-$50M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_02,48,low,100,excellent,valid_business_domain,clean,none,2025-02-01
ACC_002033,Terra Manufacturing 908,terramanufacturing908.com,seed_existing,prospect,Financial Services,Mid-Market,"501-1,000",983,$1B-$5B,United States,North America,AMER,AMER_MM,REP_AMER_MM_05,81,high,100,excellent,valid_business_domain,clean,none,2024-05-14
ACC_002034,Stonebridge Financial 593,stonebridgefinancial593.com,created_from_converted_lead,prospect,Retail,,,,,United States,North America,AMER,,,40,low,45,poor,valid_business_domain,us_no_rep_missing_segmentation,missing_employee_count_and_segment_prevented_territory_assignment,2024-03-06
ACC_002035,Helio Software 446 Ltd,heliosoftware446.co.uk,created_from_converted_lead,prospect,Technology,Commercial,51-200,164,$50M-$250M,United Kingdom,UKI,EMEA,UKI,REP_UKI_03,73,medium,100,excellent,valid_business_domain,clean,none,2024-09-29
ACC_002036,Atlas Solutions 983,atlassolutions983.es,created_from_converted_lead,prospect,Education,Commercial,1-50,36,<$10M,Spain,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_02,45,low,100,excellent,valid_business_domain,clean,none,2025-05-30
ACC_002037,Ironwood Industries 179 SAS,ironwoodindustries179.fr,seed_existing,prospect,Healthcare,Mid-Market,"501-1,000",913,$1B-$5B,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,71,medium,100,excellent,valid_business_domain,clean,none,2023-05-28
ACC_002038,Quantum Labs 463 Ltd,quantumlabs463.ca,seed_existing,prospect,Manufacturing,Commercial,51-200,74,<$10M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_01,57,medium,100,excellent,valid_business_domain,clean,none,2025-08-15
ACC_002039,CloudPeak Technologies Ltda,cloudpeaktechnologies.br,seed_existing,customer,Technology,Mid-Market,"501-1,000",980,$250M-$1B,Brazil,LATAM,AMER,LATAM,REP_LATAM_02,72,medium,100,excellent,valid_business_domain,clean,none,2023-08-08
ACC_002040,Brightfield Security 228 Ltd,brightfieldsecurity228.co.nz,seed_existing,prospect,Retail,Enterprise,"1,001-5,000",4178,$1B-$5B,New Zealand,ANZ,APJ,ANZ,INACTIVE_REP,59,medium,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2023-04-18
ACC_002041,Ironwood Software 881,ironwoodsoftware881.com.au,seed_existing,former_customer,Manufacturing,Enterprise,"1,001-5,000",1443,$1B-$5B,Australia,ANZ,APJ,ANZ,REP_ANZ_02,63,medium,100,excellent,valid_business_domain,clean,none,2023-07-18
ACC_002042,Stonebridge Financial 627 KK,stonebridgefinancial627.co.jp,seed_existing,prospect,Retail,Mid-Market,"1,001-5,000",3229,$250M-$1B,,,,,,50,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2023-03-25
ACC_002043,Nova Networks 773 AB,novanetworks773.se,seed_existing,prospect,Financial Services,Commercial,1-50,41,<$10M,Sweden,Nordics,EMEA,NORDICS,REP_NORDICS_02,78,high,100,excellent,valid_business_domain,clean,none,2025-11-09
ACC_002044,Cobalt Analytics 225,cobaltanalytics225.com,created_from_converted_lead,former_customer,Technology,Enterprise,"1,001-5,000",2908,$1B-$5B,United States,North America,AMER,AMER_ENT,INACTIVE_REP,68,medium,80,partial,valid_business_domain,inactive_owner_only,assigned_owner_inactive_after_territory_assignment,2023-11-16
ACC_002045,Blue Harbor Logistics 856 Pte Ltd,blueharborlogistics856.sg,seed_existing,target_account,Healthcare,Mid-Market,"501-1,000",691,$250M-$1B,Singapore,SEA,APJ,SEA,REP_SEA_01,89,high,100,excellent,valid_business_domain,clean,none,2025-04-27
ACC_002046,Redvale Robotics 374 GmbH,redvalerobotics374.de,seed_existing,prospect,Logistics,Mid-Market,"501-1,000",638,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_03,72,medium,100,excellent,valid_business_domain,clean,none,2023-07-19
ACC_002047,Redvale Industries,redvaleindustries.com,created_from_converted_lead,prospect,Financial Services,Mid-Market,"1,001-5,000",3064,$250M-$1B,United States,North America,AMER,AMER_MM,REP_AMER_MM_05,73,medium,100,excellent,valid_business_domain,clean,none,2024-08-02
ACC_002048,Pinnacle Industries 223 Pvt Ltd,pinnacleindustries223.in,seed_existing,target_account,Retail,Commercial,51-200,198,<$10M,India,India,APJ,INDIA,REP_INDIA_03,59,medium,100,excellent,valid_business_domain,clean,none,2024-04-11
ACC_002049,Evergreen Platform 451 Inc,,seed_existing,prospect,Technology,Mid-Market,"1,001-5,000",3431,$50M-$250M,United States,North America,AMER,AMER_MM,REP_AMER_MM_02,72,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-12-23
ACC_002050,Evergreen Analytics 816,evergreenanalytics816.com,seed_existing,prospect,Education,Commercial,201-500,417,<$10M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_03,55,medium,100,excellent,valid_business_domain,clean,none,2025-12-19
ACC_002051,Northstar Logistics 307 Ltda,cobalttechnologies663.com.au,seed_existing,prospect,Financial Services,Mid-Market,"1,001-5,000",4119,$250M-$1B,Brazil,LATAM,AMER,LATAM,REP_LATAM_01,71,medium,90,good,duplicate_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2024-12-13
ACC_002052,Crescent Industries 957 LLC,crescentindustries957.com,seed_existing,target_account,Healthcare,Commercial,201-500,434,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_06,59,medium,100,excellent,valid_business_domain,clean,none,2025-02-08
ACC_002053,Signal Logistics 127 Pte Ltd,signallogistics127.sg,seed_existing,prospect,Healthcare,Mid-Market,201-500,321,$50M-$250M,Singapore,SEA,APJ,SEA,REP_SEA_02,55,medium,100,excellent,valid_business_domain,clean,none,2023-10-15
ACC_002054,Crescent Logistics 964,crescentlogistics964.za,seed_existing,prospect,Technology,Commercial,"501-1,000",885,$50M-$250M,South Africa,MEA,EMEA,MEA,REP_MEA_01,74,medium,100,excellent,valid_business_domain,clean,none,2023-05-14
ACC_002055,Brightfield Group,brightfieldgroup.co.jp,seed_existing,former_customer,Financial Services,Commercial,201-500,299,<$10M,Japan,Japan/Korea,APJ,JAPAN_KOREA,REP_JPKR_02,36,low,100,excellent,valid_business_domain,clean,none,2023-04-05
ACC_002056,Summit DataWorks 771,summitdataworks771.com,created_from_converted_lead,prospect,Financial Services,Commercial,51-200,138,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_05,64,medium,100,excellent,valid_business_domain,clean,none,2023-11-25
ACC_002057,Stonebridge Health 887 Pte Ltd,stonebridgehealth887.sg,seed_existing,customer,Manufacturing,Mid-Market,201-500,291,$50M-$250M,Singapore,SEA,APJ,SEA,REP_SEA_02,67,medium,100,excellent,valid_business_domain,clean,none,2024-08-31
ACC_002058,Pinnacle Networks 952,pinnaclenetworks952.de,seed_existing,prospect,Public Sector,Commercial,1-50,47,$50M-$250M,Germany,DACH,EMEA,DACH,REP_DACH_01,51,medium,100,excellent,valid_business_domain,clean,none,2023-03-08
ACC_002059,Apex Retail 781,apexretail781.nl,seed_existing,customer,Healthcare,Enterprise,"10,001+",39207,$250M-$1B,Netherlands,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_02,73,medium,100,excellent,valid_business_domain,clean,none,2023-10-16
ACC_002060,Helio Health 112,heliohealth112.ie,seed_existing,prospect,Logistics,Commercial,51-200,138,$10M-$50M,,,,,,59,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2024-11-22
ACC_002061,Apex Analytics 670,apexanalytics670.com,seed_existing,prospect,Healthcare,Enterprise,"10,001+",28061,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_07,79,high,100,excellent,valid_business_domain,clean,none,2025-08-15
ACC_002062,Nova Logistics 224 Ltd,novalogistics224.ca,seed_existing,prospect,Technology,Commercial,51-200,129,$10M-$50M,Canada,North America,AMER,AMER_COMM,REP_AMER_COMM_07,84,high,100,excellent,valid_business_domain,clean,none,2025-12-20
ACC_002063,Evergreen Group 225,evergreengroup225.co.nz,seed_existing,target_account,Financial Services,Mid-Market,"501-1,000",890,$250M-$1B,New Zealand,ANZ,APJ,ANZ,REP_ANZ_02,81,high,100,excellent,valid_business_domain,clean,none,2023-09-16
ACC_002064,Vertex Systems 564,vertexsystems564.fr,seed_existing,prospect,Healthcare,Commercial,1-50,14,<$10M,France,France/Benelux,EMEA,FR_BENELUX,REP_FRBNLX_03,73,medium,100,excellent,valid_business_domain,clean,none,2023-04-22
ACC_002065,Clearpath Platform Inc,clearpathplatform.com,created_from_converted_lead,prospect,Financial Services,Commercial,1-50,42,$10M-$50M,United States,North America,AMER,AMER_COMM,REP_AMER_COMM_07,50,medium,100,excellent,valid_business_domain,clean,none,2024-09-19
ACC_002066,Helio Logistics,heliologistics.sg,seed_existing,prospect,Energy,Enterprise,"1,001-5,000",2127,$5B+,Singapore,SEA,APJ,SEA,REP_SEA_02,79,high,100,excellent,valid_business_domain,clean,none,2025-10-25
ACC_002067,Evergreen Energy 373,evergreenenergy373.com,created_from_converted_lead,customer,Retail,Mid-Market,"1,001-5,000",1567,$1B-$5B,United States,North America,AMER,AMER_MM,REP_AMER_MM_04,65,medium,100,excellent,valid_business_domain,clean,none,2024-04-05
ACC_002068,Quantum Solutions SpA,quantumsolutions.it,seed_existing,customer,Manufacturing,Mid-Market,"501-1,000",869,$250M-$1B,Italy,Southern Europe,EMEA,SOUTHERN_EUROPE,REP_SEU_01,71,medium,100,excellent,valid_business_domain,clean,none,2025-09-17
ACC_002069,Silverline Networks 737,silverlinenetworks737.sg,created_from_converted_lead,prospect,Manufacturing,Mid-Market,"1,001-5,000",3834,$250M-$1B,Singapore,SEA,APJ,SEA,REP_SEA_02,66,medium,100,excellent,valid_business_domain,clean,none,2025-03-25
ACC_002070,Stonebridge Labs PT,stonebridgelabs.co.id,seed_existing,prospect,Healthcare,Mid-Market,"1,001-5,000",2340,$250M-$1B,Indonesia,SEA,APJ,SEA,REP_SEA_01,84,high,100,excellent,valid_business_domain,clean,none,2025-09-12
ACC_002071,Apex Health,apexhealth.fr,created_from_converted_lead,customer,Retail,Commercial,201-500,395,$10M-$50M,,,,,,57,medium,45,poor,valid_business_domain,intl_no_rep_missing_country,missing_country_prevented_region_and_territory_assignment,2025-11-08
ACC_002072,Ironwood Software 164 LLC,,seed_existing,prospect,Technology,Enterprise,"5,001-10,000",8644,$5B+,United States,North America,AMER,AMER_ENT,REP_AMER_ENT_06,71,medium,80,partial,missing_domain,domain_problem_only,domain_quality_issue_affects_lead_to_account_matching,2023-04-28
